"am_sid","sciname","am_category","iucn_sid","iucn_category","popn_trend","parent_sid","subpop_sid","popn_category","info_source","spp_group","id_no","objectid","spatial_source","category_score","trend_score"
NA,"Charadrius melodus",NA,22693811,"NT","Increasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,0.5
NA,"Charadrius modestus",NA,22693879,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Charadrius mongolus",NA,22693855,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Charadrius nivosus",NA,22725033,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Charadrius obscurus",NA,62290750,"EN","Stable",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,0
NA,"Charadrius pallidus",NA,22693814,"NT","Stable",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,0
NA,"Charadrius pecuarius",NA,22693793,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Charadrius peronii",NA,22693836,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Charadrius placidus",NA,22693767,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Charadrius rubricollis rubricollis",NA,22693883,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Charadrius ruficapillus",NA,22693832,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Charadrius semipalmatus",NA,22693764,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Charadrius thoracicus",NA,22693780,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Charadrius tricollaris",NA,22727471,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Charadrius veredus",NA,22693872,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Charadrius vociferus",NA,22693777,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Charadrius wilsonia",NA,22693774,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Charax puntazzo",NA,170262,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Charybdia rhomboidichthys",NA,154687,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chasmodes jenkinsi",NA,183875,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chasmodes longimaxilla",NA,196686,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",196686,NA,"iucn",0,NA
NA,"Chatoessus altus",NA,154774,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chatoessus chrysopterus",NA,154774,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chatoessus modestus",NA,181215,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chatoessus nasus",NA,154774,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chauliodus richardsoni",NA,154815,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chaunax umbrinus flammeus",NA,154936,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus abudjubbe",NA,187496,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Cheilinus arenatus",NA,187718,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus aurantiacus",NA,187457,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus bimaculatus",NA,187523,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus blochii",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus celebicus",NA,187762,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus ceramensis",NA,187523,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus chlororus",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus chlorouros",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus chlorurus",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus coccineus",NA,187466,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus commersoni",NA,187466,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus decacanthus",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus diagrammus",NA,187466,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus digramma",NA,187466,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus digrammas",NA,187466,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus digrammus",NA,187466,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus guttatus",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus hexataenia",NA,187477,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus lacrymans",NA,187466,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus melanopleura",NA,187523,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus mentalis",NA,187735,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus mossambicus",NA,187523,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus nigropinnatus",NA,187407,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus notophthalmus",NA,187718,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus orientalis",NA,187423,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus punctatus",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus punctulatus",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus quinquecinctus",NA,187458,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Cheilinus radiatus",NA,187466,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus roseus",NA,187466,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilinus unifasciatus",NA,187674,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilio auratus",NA,187383,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilio innermis",NA,187383,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilio lineatus",NA,190683,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilio ramosus",NA,187383,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilodipterus acoupa",NA,154875,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilodipterus butis",NA,3381,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Cheilodipterus pseudosubulatus",NA,155102,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilodipterus subulatus",NA,155102,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilodipterus truncatus",NA,155102,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilo inermis",NA,187383,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilolabrus magnilabris",NA,187476,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilopogon (Abeichthys) agoo rapanouiensis",NA,155257,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilopogon dorsomacula",NA,183575,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilopogon papilio",NA,183209,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilopogon pinnatibarbatus",NA,155104,"LC","Unknown",NA,184053,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilopogon rapanouiensis",NA,155257,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheilopogon xenopterus",NA,184008,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheimarius matsubarae",NA,154900,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Cheimarrichthys fosteri",NA,197330,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Cheimerius filosus",NA,170186,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cheimerius matsubarai",NA,170161,"VU","Unknown",NA,NA,"VU","iucn","SEABREAMS_PORGIES",170161,NA,"iucn",0.4,NA
NA,"Chelmo longirostris",NA,165667,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chelmo muelleri",NA,165660,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelmon aculeatus",NA,165627,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelmon lol",NA,165659,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelmon mülleri",NA,165660,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelmonops trochilus",NA,165720,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelmon rostratus marginalis",NA,165616,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelmo pelta",NA,165627,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelmo pulcher",NA,165671,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chelmo rostratus",NA,165659,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelmo tricinctus",NA,165616,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelmo trochilus",NA,165720,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelmo truncatus",NA,165720,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chelonia olivacea",NA,11534,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Chelonodon pleurospilus",NA,193734,"EN","Unknown",NA,NA,"EN","iucn","PUFFERFISH",193734,NA,"iucn",0.6,NA
NA,"Chelonodon stellaris",NA,193712,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chelonodontops pulchellus",NA,193734,"EN","Unknown",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,NA
NA,"Chelyconus profundorum",NA,192755,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chen caerulescens",NA,22679896,"LC","Increasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0.5
NA,"Chen canagica",NA,22679919,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Chen canagicus",NA,22679919,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Chenogaster holmbergi",NA,170340,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Cherna aenea",NA,132722,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Chersydrus annulatus",NA,176769,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chersydrus fasciatus",NA,176769,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chersydrus granulatus",NA,176769,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chettusia leucura leucura",NA,22694064,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chilina falklandica",NA,189405,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chilina fueguensis",NA,189405,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chilina patagonica",NA,189405,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiloconger labiatus",NA,183509,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiloconger obtusus",NA,183509,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiloconger similis",NA,183384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chilomycterus pentodon",NA,155166,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chilomycterus schoepfi",NA,155166,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chilomycterus schoepgi",NA,155166,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiloscyllium hasselti",NA,161557,"NT","Unknown",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,NA
NA,"Chimaera argiloba",NA,195427,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chimaera fulva",NA,195429,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chimaera macrospina",NA,195430,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chimaera media",NA,60191,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chimaera obscura",NA,195432,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chionis albus",NA,22693556,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chionis minor",NA,22693567,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Chirocentrodon cladileokae",NA,155181,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chirocentrodon taeniatus",NA,155181,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chirolepis dialepta",NA,183785,"VU","Unknown",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,NA
NA,"Chirolepis lepidota",NA,183325,"VU","Unknown",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,NA
NA,"Chirolepis zebra",NA,183492,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chirolophius forbesi",NA,154992,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chirolophius spilurus",NA,183967,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chirostoma affine",NA,167710,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chirostoma beryllinum",NA,191191,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chirostoma peninsulae",NA,155207,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiroteuthis acanthoderma",NA,163112,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiroteuthis atlanticus",NA,163033,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiroteuthis calyx",NA,163204,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiroteuthis imperator",NA,176065,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiroteuthis joubini",NA,163226,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiroteuthis mega",NA,163033,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiroteuthis picteti",NA,176065,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiroteuthis portieri",NA,162961,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiroteuthis spoeli",NA,163372,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chiroteuthis veranyi",NA,176066,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chitulia lamberti",NA,176754,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chitulia lapemoides",NA,176741,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chitulia ornata",NA,176737,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chlidonias hybridus hybridus",NA,22694764,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chloephaga hybrida",NA,22679978,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chloephaga poliocephala",NA,22679981,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Chlopsis apterus",NA,183312,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chlopsis bicollaris",NA,183842,"NT","Unknown",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,NA
NA,"Chlopsis fierasfer",NA,155039,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chlorichthys pavo",NA,187418,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chloroceryle aenea",NA,22683658,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Chloroceryle amazona",NA,22683649,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chloroceryle americana",NA,22683652,"LC","Increasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0.5
NA,"Chlorurus capistratoides",NA,190697,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,NA,"iucn",0,NA
NA,"Chlorurus cyanescens",NA,190737,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,NA,"iucn",0,NA
NA,"Chlorurus genazonatus",NA,190758,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,NA,"iucn",0,NA
NA,"Chlorurus japonensis",NA,190719,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chlorurus oedemus",NA,190746,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chlorurus pyrrhurus",NA,190719,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chlorurus rhakoura",NA,190767,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,NA,"iucn",0,NA
NA,"Chlorurus spilurus",NA,190727,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,NA,"iucn",0,NA
NA,"Choerodon balarensis",NA,187511,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerodon frenatus",NA,187529,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Choerodon gomoni",NA,187369,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Choerodon graphicus",NA,187488,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Choerodon melanostigma",NA,187647,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Choerodon oligocanthus",NA,187568,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Choerodon palawanensis",NA,187568,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Choerodon pescadoresis",NA,187747,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerodon rubescens",NA,44671,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Choerodon transversalis",NA,187488,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerodon venustus",NA,187734,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Choerodon weberi",NA,187578,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerojulis arangoi",NA,187482,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerojulis brownfieldi",NA,187761,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerojulis grandisquamis",NA,187482,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerops dodecacanthus",NA,187747,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerops graphicus",NA,187488,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerops jordani",NA,187612,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerops maeander",NA,187578,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerops meleagris",NA,187578,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerops natalensis",NA,187513,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerops oligacanthus",NA,187568,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Choerops venustus",NA,187734,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerops zamboangae",NA,187419,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choerops zosterophorus",NA,187499,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choetodon kleinii",NA,165628,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Choetodon maculatus",NA,165619,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Choetodon melapterus",NA,165724,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Choetodon nigripinnatus",NA,165671,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Choetodon sohab",NA,177987,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Choetodon trifasciatus",NA,165673,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chonerhinus africanus",NA,181186,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chonophorus guamensis",NA,192948,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chonophorus stamineus",NA,192948,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chordeiles minor",NA,22689714,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Chorinemus altus",NA,183972,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chriolepis dialepta",NA,183785,"VU","Unknown",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,NA
NA,"Chriolepis lepidota",NA,183325,"VU","Unknown",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,NA
NA,"Chriolepis lepidotus",NA,183325,"VU","Unknown",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,NA
NA,"Chriomitra concolor",NA,20047,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Chroicocephalus ridibundus ridibundus",NA,22694420,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Chromis alta",NA,183870,"LC","Unknown",NA,NA,"LC","iucn","DAMSELFISH",183870,NA,"iucn",0,NA
NA,"Chromis crusma",NA,183240,"LC","Unknown",NA,NA,"LC","iucn","DAMSELFISH",183240,NA,"iucn",0,NA
NA,"Chromis cupreus",NA,183240,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chromis guineensis",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chromis latus",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chromis mossambicus",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chromis mossambicus (part.)",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chromis polycentra",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chromis sanctaehelenae",NA,4805,"VU",NA,NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,NA
NA,"Chromis tristrami",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chromogobius britoi",NA,56779782,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chromogobius kryzanowskii",NA,155226,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chromogobius liechtensteini",NA,194865,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chromogobius zebratus",NA,194863,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Chrysiptera flavipinna",NA,154920,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Chrysoblephus laticeps",NA,170170,"NT","Stable",NA,NA,"NT","iucn","SEABREAMS_PORGIES",170170,NA,"iucn",0.2,0
NA,"Chrysoblephus lophus",NA,170195,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170195,NA,"iucn",0,NA
